"","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","MoSold","YrSold","ExterQual","ExterCond","GarageQual","GarageCond","FireplaceQu","KitchenQual","HeatingQC","BsmtQual","BsmtExposure","BsmtFinType1","GarageFinish","Fence","NewerDwelling","RegularLotShape","LandLeveled","ElectricalSB","GarageDetchd","HasPavedDrive","HasWoodDeck","Has2ndFlr","HasMasVnr","Remodeled","RemodforSale","RecentRemodel","HasX2ndFlrSF","HasMasVnrArea","HasWoodDeckSF","HasOpenPorchSF","HasEnclosedPorch","HasScreenPorch","HighSeason","NbrhRich","NeighborhoodBin","PartialPlan","HeatingScale","TotalArea","AreaInside","Age","TimeSinceSold","YearSinceRemodel","MSZoningRL","MSZoningRM","AlleyNone","LotShapeIR1","LotShapeReg","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigInside","NeighborhoodCollgCr","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNAmes","NeighborhoodNridgHt","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSomerst","Condition1Feedr","Condition1Norm","BldgType1Fam","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1Story","HouseStyle2Story","RoofStyleGable","RoofStyleHip","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd.Sdng","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ExterQualGd","ExterQualTA","ExterCondGd","ExterCondTA","FoundationBrkTil","FoundationCBlock","FoundationPConc","BsmtQualEx","BsmtQualGd","BsmtQualTA","BsmtCondTA","BsmtExposureAv","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtFinType1ALQ","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType2Unf","HeatingQCEx","HeatingQCGd","HeatingQCTA","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalSBrkr","KitchenQualEx","KitchenQualGd","KitchenQualTA","FunctionalTyp","FireplaceQuGd","FireplaceQuNone","FireplaceQuTA","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNone","GarageFinishFin","GarageFinishNone","GarageFinishRFn","GarageFinishUnf","GarageQualNone","GarageQualTA","GarageCondNone","GarageCondTA","PavedDriveN","PavedDriveY","FenceMnPrv","FenceNone","SaleTypeNew","SaleTypeWD","SaleConditionAbnorml","SaleConditionNormal","SaleConditionPartial"
"1",0.0673662464630856,-0.207953901170547,-0.215681001504389,0.65289027198859,-0.507317509894155,1.04744987531439,0.897698905689928,0.539051403879295,0.605260886102329,-0.933358708238111,-0.448542243981002,-0.783476819531218,1.21858421557654,0.435096497652074,1.09013691433343,-0.249083563962959,0.78642920717333,1.23452022683788,0.170962152434516,0.995087917992221,-0.924298862153632,0.990327070761053,0.308969041319791,0.354048302570843,-0.739424100944399,-1.55409950659036,0.156974500207498,1.04642664702696,-0.23017343284457,0.277537336786656,0.267762051947976,-0.977424847279895,0.743973206760902,0.886551930086455,0.580032091816189,-0.583091068522691,1.17399330344174,-0.569989918962341,-0.360048303014197,0.768735589708862,0.753559862808856,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,-0.955861919516162,1.15635262493293,1.23421504451897,-0.933107524016426,-0.297436581374056,-0.298800548313577,-1.15635262493293,-1.23421504451897,0.955861919516162,-0.895793342472893,0.432232735761413,0.310231796770714,-0.923501044077179,-0.287766608175738,-0.0367690859903869,-0.301516028510411,0.886551930086455,-0.186790797952308,0.446934843202003,-1.04744987531439,-0.156974500207513,-0.887936379526649,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"2",-0.872777899269504,0.50164375207451,-0.0683621755914839,-0.0596425407582241,2.18636289327791,0.156095943597637,-0.394331530494797,-0.56842569584057,1.21943601827089,-0.628641214799281,0.499803848407108,0.273933746793789,-0.785563227835259,-0.476882499291625,-0.818421106856933,3.83000963239674,0.78642920717333,-0.754770243716248,0.170962152434516,-0.285283426500087,0.628629773683738,-0.0081189947516466,0.308969041319791,-0.0559412268847462,1.61714365476571,-0.44800361783536,-0.603126277375395,-0.682787455061243,-0.23017343284457,0.277537336786656,0.267762051947976,0.6839124295836,-0.770469459236324,0.886551930086455,0.580032091816189,2.22944693160469,0.691790896856892,-0.569989918962341,-0.360048303014197,0.768735589708862,0.753559862808856,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,1.04581731567752,-0.864491440822161,-0.809953622965575,-0.933107524016426,-0.297436581374056,-0.298800548313577,0.864491440822161,0.809953622965575,-1.04581731567752,1.11594594358911,0.432232735761413,0.310231796770714,1.08246433854948,-0.287766608175738,1.03504977062939,-0.301516028510411,0.886551930086455,-0.0658296426852913,-0.469697639871064,-0.156095943597637,0.603126277375379,0.356409210583271,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"3",0.0673662464630856,-0.0660343705215352,0.143008313761815,0.65289027198859,-0.507317509894155,0.981423658150189,0.849845926571975,0.346938029438094,0.108501588024815,-0.287539543039396,-0.299049263900118,-0.616791410061266,1.2467455379664,0.58980722034788,1.09013691433343,-0.249083563962959,0.78642920717333,1.23452022683788,0.170962152434516,-0.285283426500087,0.628629773683738,0.916368102945298,0.308969041319791,0.633586618108745,-0.739424100944399,1.02679090050464,0.156974500207498,1.04642664702696,-0.23017343284457,0.277537336786656,0.267762051947976,0.6839124295836,0.743973206760902,0.886551930086455,0.580032091816189,0.354421598186435,1.17399330344174,-0.569989918962341,-0.360048303014197,0.768735589708862,-1.32657934181976,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,-0.955861919516162,1.15635262493293,1.23421504451897,1.07132020811908,-0.297436581374056,-0.298800548313577,-1.15635262493293,-1.23421504451897,0.955861919516162,-0.895793342472893,0.432232735761413,0.310231796770714,-0.923501044077179,-0.287766608175738,-0.0367690859903869,-0.301516028510411,0.886551930086455,0.174688863338873,0.60243499658047,-0.981423658150189,-0.156974500207513,-0.84007693375319,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"4",0.302402282896233,-0.444486452252232,-0.0747673419355233,0.65289027198859,-0.507317509894155,-1.85770367991059,-0.681449405202513,-0.56842569584057,-0.501157550524862,-0.0464943616624109,-0.682125025357384,-0.510008569619578,0.988600082726004,0.449346169479319,1.09013691433343,-0.249083563962959,-1.0272109343696,-0.754770243716248,0.170962152434516,0.354902245746067,0.628629773683738,0.805429651221665,1.62186227083465,0.791991663580223,-0.739424100944399,-1.55409950659036,-1.36322705495829,-0.682787455061243,-0.23017343284457,0.277537336786656,0.267762051947976,1.23769152187143,0.743973206760902,-0.157187519106605,-0.525784486106761,-0.583091068522691,0.691790896856892,-0.569989918962341,-0.360048303014197,-1.30039113605414,-1.32657934181976,0.335494848889304,0.304215304059833,1.65560751676806,0.324633121132619,-0.955861919516162,1.15635262493293,-0.809953622965575,1.07132020811908,-0.297436581374056,-0.298800548313577,-1.15635262493293,0.809953622965575,0.955861919516162,-0.895793342472893,-2.31277472555562,0.310231796770714,-0.923501044077179,3.47384622963715,1.03504977062939,-0.301516028510411,-0.157187519106605,-0.0636069522113326,0.46125722575002,1.85770367991059,1.36322705495827,0.595706439450564,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
"5",0.0673662464630856,0.690869792939859,0.528599327672984,1.3654230847354,-0.507317509894155,0.948410549568087,0.75413996833607,1.40921198223062,0.490103048820723,-0.160194918915706,0.226511994196742,-0.0307880173934665,1.68559281187507,1.42850219075146,1.09013691433343,-0.249083563962959,0.78642920717333,1.23452022683788,1.38646135815796,1.63527359023838,0.628629773683738,0.87938861903742,1.62186227083465,1.69583221715277,0.778901432935942,2.13288678925965,0.156974500207498,1.04642664702696,-0.23017343284457,0.277537336786656,0.267762051947976,0.6839124295836,0.743973206760902,0.886551930086455,0.580032091816189,1.29193426489556,1.17399330344174,-0.569989918962341,-0.360048303014197,0.768735589708862,-1.32657934181976,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,1.04581731567752,1.15635262493293,1.23421504451897,-0.933107524016426,-0.297436581374056,-0.298800548313577,-1.15635262493293,-1.23421504451897,-1.04581731567752,-0.895793342472893,0.432232735761413,0.310231796770714,-0.923501044077179,3.47384622963715,2.10686862724916,-0.301516028510411,0.886551930086455,0.753758223659696,1.44540951226374,-0.948410549568087,-0.156974500207513,-0.744358042206273,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"6",-0.167669789970062,0.738176303156196,0.510024345275269,-0.772175353505038,-0.507317509894155,0.717318789493372,0.514875072746306,-0.56842569584057,0.663968803147853,-1.12892366671378,-0.588691912806831,-0.939744390909298,0.542712478219866,-0.273315758902407,1.09013691433343,-0.249083563962959,-1.0272109343696,1.23452022683788,-2.26003625901238,-0.925469098746242,-0.924298862153632,0.620532231682276,0.308969041319791,0.0372382116278877,-0.423106281385995,1.39548953008965,0.917075277790391,-0.682787455061243,-0.23017343284457,0.277537336786656,0.267762051947976,-0.977424847279895,-0.770469459236324,0.886551930086455,0.580032091816189,-0.583091068522691,1.17399330344174,-0.569989918962341,1.17886783083681,-1.30039113605414,-1.32657934181976,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,1.04581731567752,1.15635262493293,-0.809953622965575,1.07132020811908,-0.297436581374056,-0.298800548313577,-1.15635262493293,0.809953622965575,-1.04581731567752,-0.895793342472893,0.432232735761413,0.310231796770714,-0.923501044077179,-0.287766608175738,-0.0367690859903869,-0.301516028510411,0.886551930086455,0.390406823022024,-0.265092174899397,-0.717318789493372,-0.917075277790406,-0.457201367565523,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
"7",-0.872777899269504,0.265111200992825,-0.00636016538118301,1.3654230847354,-0.507317509894155,1.0804629838965,0.993404863925833,0.482547470220118,2.1023127707632,-0.553598847012106,1.49019484144297,1.39906026071596,-0.785563227835259,0.402525819189799,1.09013691433343,-0.249083563962959,0.78642920717333,-0.754770243716248,0.170962152434516,0.354902245746067,0.628629773683738,1.02730655466893,0.308969041319791,0.764037832026433,1.27710199874043,0.658092270919643,-0.603126277375395,1.04642664702696,-0.23017343284457,0.277537336786656,0.267762051947976,1.23769152187143,0.743973206760902,0.886551930086455,1.68584866973914,1.29193426489556,1.17399330344174,-0.569989918962341,-0.360048303014197,0.768735589708862,0.753559862808856,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,1.04581731567752,-0.864491440822161,1.23421504451897,1.07132020811908,-0.297436581374056,-0.298800548313577,0.864491440822161,-1.23421504451897,-1.04581731567752,-0.895793342472893,0.432232735761413,0.310231796770714,-0.923501044077179,-0.287766608175738,1.03504977062939,-0.301516028510411,0.886551930086455,0.234467538717447,0.414197968806537,-1.0804629838965,0.603126277375379,-1.03151471684702,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"8",0.0673662464630856,0.50164375207451,0.0318146260292915,0.65289027198859,0.390575957829866,0.0570566178513311,-0.537890467848655,0.787668711979673,0.950734397947145,-0.783273972663762,0.137750537273716,-0.12975747926625,1.52131843126755,1.2086501111311,1.09013691433343,-0.249083563962959,0.78642920717333,1.23452022683788,0.170962152434516,0.354902245746067,2.18155840952111,-0.11905744647528,0.308969041319791,0.0558740993304145,1.11894308896123,1.76418815967465,0.917075277790391,-0.682787455061243,-0.23017343284457,0.277537336786656,0.267762051947976,0.6839124295836,-0.770469459236324,0.886551930086455,0.580032091816189,0.354421598186435,0.691790896856892,-0.569989918962341,-0.360048303014197,0.768735589708862,-1.32657934181976,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,1.04581731567752,1.15635262493293,1.23421504451897,-0.933107524016426,-0.297436581374056,-0.298800548313577,-1.15635262493293,-1.23421504451897,-1.04581731567752,-0.895793342472893,-2.31277472555562,0.310231796770714,-0.923501044077179,-0.287766608175738,-0.0367690859903869,-0.301516028510411,0.886551930086455,0.257162378293657,1.22443561009434,-0.0570566178513311,-0.917075277790406,0.595706439450564,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"9",-0.167669789970062,-0.870245044199267,-0.514161753136623,0.65289027198859,-0.507317509894155,-1.32949394259696,-1.63850898756157,-0.56842569584057,-0.988884861364603,0.890398230104739,-0.224302773859676,-0.35113653871853,0.979212975262717,0.565379211501174,-0.818421106856933,-0.249083563962959,0.78642920717333,-0.754770243716248,-1.04453705328893,0.995087917992221,2.18155840952111,-1.67219577060615,0.308969041319791,-0.0186694514796926,-0.0277090069379892,-0.816702247420361,0.156974500207498,-0.682787455061243,-0.23017343284457,-1.12215355721525,0.267762051947976,0.6839124295836,-0.770469459236324,-0.157187519106605,-0.525784486106761,-0.583091068522691,-1.23701872948251,-0.569989918962341,-0.360048303014197,-1.30039113605414,0.753559862808856,0.335494848889304,-3.28601794020904,1.65560751676806,0.324633121132619,1.04581731567752,1.15635262493293,-0.809953622965575,1.07132020811908,-0.297436581374056,-0.298800548313577,-1.15635262493293,0.809953622965575,-1.04581731567752,1.11594594358911,-2.31277472555562,0.310231796770714,-0.923501044077179,-0.287766608175738,-1.10858794261016,-0.301516028510411,-0.157187519106605,-0.428479141068029,0.57788234078387,1.32949394259696,-0.156974500207513,1.64861424646665,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
"10",3.122834720094,-0.917551554415604,-0.3476274281916,-0.772175353505038,0.390575957829866,-1.06538907394014,-1.63850898756157,-0.56842569584057,0.932670423471599,-0.95609881968877,-0.133205489122887,-0.20789126495529,-0.785563227835259,-0.85348096901168,1.09013691433343,-0.249083563962959,-1.0272109343696,-0.754770243716248,-1.04453705328893,-0.925469098746242,2.18155840952111,-1.37635989934312,-1.00392418819506,-1.24397906792083,-0.739424100944399,-1.92279813617536,0.156974500207498,-0.682787455061243,-0.23017343284457,1.67722823078857,0.267762051947976,0.6839124295836,-0.770469459236324,0.886551930086455,-0.525784486106761,-0.583091068522691,1.17399330344174,-0.569989918962341,-0.360048303014197,-1.30039113605414,0.753559862808856,0.335494848889304,0.304215304059833,-0.603800681443032,0.324633121132619,-0.955861919516162,-0.864491440822161,-0.809953622965575,1.07132020811908,-0.297436581374056,-0.298800548313577,0.864491440822161,0.809953622965575,0.955861919516162,-0.895793342472893,0.432232735761413,0.310231796770714,-0.923501044077179,-0.287766608175738,-1.10858794261016,-0.301516028510411,0.886551930086455,-0.495276838995946,-0.848217750068647,1.06538907394014,-0.156974500207513,1.64861424646665,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
